biome_name,agent,year_nr,fitted,intercept,model_type,AIC,breakpoint,breakpoint_se,bp_ci_low,bp_ci_high,slope,slope_se,slope_ci_low,slope_ci_high,year,slope_year,combined_se,lower_95,upper_95,fitted_upper,fitted_lower
Temperate,Harvest,1,67.26533668321953,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1985,64.77379105809031,1.358050497739568,62.11201208252075,67.43557003365986,67.13089615940156,67.3997772070377
Temperate,Harvest,2,67.41690228403374,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1986,71.76748787579834,1.2763993284863844,69.26574519196502,74.26923055963165,67.148021236397625,67.68578333166988
Temperate,Harvest,3,67.56846788484786,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1987,66.7287229112472,1.3028446250976955,64.17514744605572,69.28229837643869,67.16514631339368,67.97178945630208
Temperate,Harvest,4,67.72003348566199,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1988,67.22485952090312,1.288874393347165,64.69866570994267,69.75105333186357,67.18227139038973,68.25779558093427
Temperate,Harvest,5,67.87159908647611,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1989,66.74293032308036,1.295039784319204,64.20465234581472,69.281208300346,67.19939646738578,68.54380170556647
Temperate,Harvest,6,68.02316468729023,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1990,71.59268199722455,1.28623473478243,69.07166191705099,74.1137020773981,67.21652154438185,68.82980783019865
Temperate,Harvest,7,68.17473028810436,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1991,71.68399244690215,1.3750282579306876,68.988937061358,74.3790478324463,67.2336466213779,69.11581395483084
Temperate,Harvest,8,68.32629588891848,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1992,70.60744185999474,1.2325398289067735,68.19166379533746,73.02321992465201,67.25077169837395,69.40182007946304
Temperate,Harvest,9,68.4778614897326,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1993,61.366893271749866,1.3382133684349842,58.7439950696173,63.989791473882434,67.26789677537,69.68782620409522
Temperate,Harvest,10,68.62942709054673,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1994,71.24847843310964,1.309361640665301,68.68212961740565,73.81482724881363,67.28502185236607,69.97383232872741
Temperate,Harvest,11,68.78099269136085,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1995,73.18709004099478,1.3760237499564414,70.49008349108016,75.8840965909094,67.30214692936212,70.2598384533596
Temperate,Harvest,12,68.93255829217497,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1996,63.818307553043134,1.3231762879117046,61.22488202873619,66.41173307735008,67.31927200635818,70.5458445779918
Temperate,Harvest,13,69.0841238929891,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1997,67.32474675469177,1.3372425660108485,64.7037513253105,69.94574218407304,67.33639708335423,70.83185070262398
Temperate,Harvest,14,69.23568949380322,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1998,68.35462269912213,1.3602842926223797,65.68846548558227,71.020779912662,67.3535221603503,71.11785682725618
Temperate,Harvest,15,69.38725509461734,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,1999,77.44377539367913,1.3660306023674975,74.76635541303884,80.12119537431943,67.37064723734635,71.40386295188837
Temperate,Harvest,16,69.53882069543147,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2000,60.075861397500134,1.2529690450008957,57.62004206929838,62.53168072570189,67.3877723143424,71.68986907652055
Temperate,Harvest,17,69.69038629624559,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2001,67.08252964029826,1.3535755288580482,64.42952160373649,69.73553767686003,67.40489739133845,71.97587520115275
Temperate,Harvest,18,69.84195189705972,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2002,68.30098659856884,1.2989089362533088,65.75512508351235,70.84684811362533,67.42202246833452,72.26188132578494
Temperate,Harvest,19,69.99351749787384,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2003,68.00842697151455,1.3000621820182672,65.46030509475875,70.55654884827035,67.43914754533057,72.54788745041714
Temperate,Harvest,20,70.14508309868796,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2004,75.86315415351089,1.3928744328257745,73.13312026517238,78.5931880418494,67.45627262232662,72.83389357504932
Temperate,Harvest,21,70.29664869950209,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2005,69.9871466713357,1.3422401287590855,67.35635601896789,72.6179373237035,67.47339769932269,73.11989969968151
Temperate,Harvest,22,70.44821430031621,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2006,68.28197728043261,1.3304783065823442,65.67423979953122,70.889714761334,67.49052277631874,73.4059058243137
Temperate,Harvest,23,70.59977990113032,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2007,65.09849808212934,1.25076602498739,62.64699667315406,67.54999949110463,67.5076478533148,73.69191194894589
Temperate,Harvest,24,70.75134550194446,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2008,75.8790823742984,1.3654638343632173,73.20277325894651,78.5553914896503,67.52477293031085,73.97791807357808
Temperate,Harvest,25,70.90291110275858,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2009,67.64101704959815,1.4841523818336086,64.73207838120427,70.54995571799202,67.54189800730691,74.26392419821028
Temperate,Harvest,26,71.0544767035727,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2010,80.50403099242743,1.3452161857923186,77.86740726827449,83.14065471658037,67.55902308430296,74.54993032284247
Temperate,Harvest,27,71.20604230438683,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2011,77.93518172068723,1.3361770139080782,75.3162747734274,80.55408866794706,67.57614816129902,74.83593644747465
Temperate,Harvest,28,71.35760790520094,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2012,64.05343841311557,1.2955266353412174,61.51420620784678,66.59267061838436,67.59327323829507,75.12194257210685
Temperate,Harvest,29,71.50917350601506,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2013,66.3162677820408,1.3132866404963344,63.74222596666798,68.8903095974136,67.61039831529114,75.40794869673904
Temperate,Harvest,30,71.66073910682918,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2014,71.81707068301722,1.3598450117470748,69.15177445999295,74.48236690604149,67.62752339228719,75.69395482137122
Temperate,Harvest,31,71.8123047076433,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2015,70.24907833986855,1.3336400999474145,67.63514374397161,72.86301293576548,67.64464846928324,75.97996094600342
Temperate,Harvest,32,71.96387030845743,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2016,76.52213727452505,1.3854684209208004,73.80661916952027,79.23765537952983,67.66177354627929,76.26596707063561
Temperate,Harvest,33,72.11543590927155,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2017,63.70215630058445,1.306539079686696,61.141339704398526,66.26297289677038,67.67889862327536,76.5519731952678
Temperate,Harvest,34,72.26700151008568,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2018,74.3394189145048,1.2951404583865622,71.80094361606714,76.87789421294246,67.69602370027141,76.8379793199
Temperate,Harvest,35,72.4185671108998,67.1137710824055,linear,237.3167312409676,NA,NA,NA,NA,0.15156560081412337,0.06859210398880988,0.017125076996056005,0.2860061246321908,2019,79.4604641221961,1.3617898811430431,76.79135595515574,82.12957228923646,67.71314877726746,77.12398544453218
